,Uniprot_ID,Tm
1752254,A6LME1,70.0
1752255,I9KR59,70.0
1752256,F2NKV1,70.0
1752257,A7HMA1,70.0
1752258,B7A9Q9,69.0
1752259,Q8RCT3,69.0
1752260,B7R750,69.0
1752261,U5CRG5,69.0
1752262,B7ID34,68.0
1752263,K2Q7V9,68.0
1752264,G2SI23,68.0
1752265,D0MHD5,68.0
1752266,A4YCT2,67.0
1752267,K7QV18,65.0
1752268,G2MUU6,65.0
1752269,B0KCX6,65.0
1752270,D3T6J6,65.0
1752271,A8F8N4,65.0
1752272,H2J7F2,65.0
1752273,C5CDZ1,65.0
1752274,H9UDN8,65.0
1752275,Q3AFY5,65.0
1752276,I0GJL7,65.0
1752277,E8UQU8,63.0
1752278,M8CYR6,62.0
1753337,H6QDE8,90.0
1753338,Q9YBV7,90.0
1753339,F6BF07,85.0
1753340,U3TA48,85.0
1753341,O30120,81.0
1753342,Q58401,80.0
1753343,D9Q2R8,80.0
1753344,Q976H0,75.0
1753345,F2KNS9,75.0
1753346,E6SLS4,73.0
1753347,Q72KM1,71.0
1753348,Q5SKH2,71.0
1753349,C3MJ20,71.0
1753350,H7GG18,70.0
1753351,C0QQD7,70.0
1753352,F2NMN6,70.0
1753353,C1DT10,68.0
1753354,H1L1K2,68.0
1753355,F8AK32,65.0
1753356,Q3ACT2,65.0
1753357,O26268,62.0
1753358,D3PCG6,62.0
1754340,H3ZMH8,85.0
1754357,A1RV72,95.0
1754358,A4WIZ9,95.0
1754359,E1QNH3,90.0
1754360,H6QCA8,90.0
1754361,A3MTT4,90.0
1754362,Q9Y9Z2,90.0
1754363,G4RKN0,87.0
1754364,U3TB91,85.0
1754365,A8MCZ9,83.0
1754366,D9Q292,80.0
1754367,Q96ZM3,75.0
1754368,D0KNQ8,74.0
1754369,C3NCL8,71.0
1754370,C3MTE0,71.0
1754371,C3N3P1,71.0
1754372,C4KF38,71.0
1754373,C3MN81,71.0
1754374,C3NFP2,71.0
1754375,Q4JC17,71.0
1754376,B9L312,70.0
1754377,F2NN85,70.0
1754378,G2SE03,68.0
1754379,D0MK38,68.0
1754380,A4YDF3,67.0
1754793,A8MDY1,83.0
1754794,A8MB10,83.0
1754795,Q60040,79.0
1754796,B9K767,79.0
1754797,A5IL01,75.0
1754798,D2C758,75.0
1754799,Q9WXS4,75.0
1754800,G4FGY4,75.0
1754801,D9TJC3,74.0
1754802,F7YUR2,73.0
1754803,B9MQL7,73.0
1754804,B9KZJ0,70.0
1754805,E4Q5I3,70.0
1754806,G2PX98,70.0
1754807,E4SFW8,70.0
1754808,E4S468,70.0
1754809,A4XMX1,68.0
1754810,D3T5Y1,65.0
1754811,G0G9W0,65.0
1754812,E0RQM1,65.0
1754813,E4QD45,65.0
1754814,W9EB16,63.0
1754815,M8CYD6,62.0
1756087,E6SI06,73.0
1756663,G0ECH7,103.0
1756664,Q8ZYU6,98.0
1756665,Q8TW40,98.0
1756666,Q8U297,96.0
1756667,I6UYL7,96.0
1756668,A1RSI5,95.0
1756669,A4WN46,95.0
1756670,E0SRA7,92.0
1756671,E1QTM8,90.0
1756672,Q9UZ03,90.0
1756673,H6QDD0,90.0
1756674,G7VAT9,90.0
1756675,A3MUK8,90.0
1756676,A8AB39,90.0
1756677,Q9YG88,90.0
1756678,F0QYR6,88.0
1756679,F0QV15,88.0
1756680,A7WPU4,87.0
1756681,G4RPF0,87.0
1756682,F2L2W9,85.0
1756683,B1YBN8,85.0
1756684,F6BB52,85.0
1756685,D5VS22,85.0
1756686,C7P5Q2,85.0
1756687,D3RZ05,85.0
1756688,D2REG4,85.0
1756689,U3T7I0,85.0
1756690,A8MAK4,83.0
1756691,E3GWZ3,81.0
1756692,O93731,81.0
1756693,O29248,81.0
1756694,F8C201,80.0
1756695,W0DAU0,80.0
1756696,D3SMN8,80.0
1756697,C9RHB7,80.0
1756698,N6VXW4,80.0
1756699,Q58672,80.0
1756700,O67009,80.0
1756701,B9KB97,79.0
1756702,E8T5N1,75.0
1756703,A5IJM4,75.0
1756704,D2C648,75.0
1756705,Q9WZ21,75.0
1756706,G4FDS0,75.0
1756707,Q96YK0,75.0
1756708,B8E3F3,75.0
1756709,L0A9X2,75.0
1756710,F2KNG0,75.0
1756711,N0BE63,75.0
1756712,F4BA02,75.0
1756713,Q97UB2,74.0
1756714,D0KQS7,74.0
1756715,D9TIV7,74.0
1756716,E6SHZ9,73.0
1756717,F7YV15,73.0
1756718,B9MPM8,73.0
1756719,H2C3B2,72.0
1756720,Q72JA8,71.0
1756721,Q5SIY0,71.0
1756722,H9ZQV6,71.0
1756723,F6DHN2,71.0
1756724,C3N1G8,71.0
1756725,C4KKJ8,71.0
1756726,C3MKM4,71.0
1756727,C3MS47,71.0
1756728,C3NLR8,71.0
1756729,C3N9R7,71.0
1756730,F0NCX5,71.0
1756731,M9U969,71.0
1756732,F0NL51,71.0
1756733,D2PFQ2,71.0
1756734,Q4J860,71.0
1756735,V9S9Y9,71.0
1756736,M1IWY3,71.0
1756737,M1JDX7,71.0
1756738,H7GEN0,70.0
1756739,B9KYU0,70.0
1756740,F8A7X6,70.0
1756741,I9KTF9,70.0
1756742,C0QUI2,70.0
1756743,F2NQG7,70.0
1756744,D3DFG3,70.0
1756745,B5YAI8,70.0
1756746,F0S3J6,70.0
1756747,E4Q4G2,70.0
1756748,G2PUP0,70.0
1756749,E4SGD0,70.0
1756750,E4S9E7,70.0
1756751,C9RAW5,70.0
1756752,B7A7R7,69.0
1756753,Q8RDJ9,69.0
1756754,B7R895,69.0
1756755,U5CN94,69.0
1756756,C1DUT8,68.0
1756757,G2SH26,68.0
1756758,D0MDN6,68.0
1756759,H1L0C4,68.0
1756760,A4XHR9,68.0
1756761,A4YEN4,67.0
1756762,E8PN34,66.0
1756763,F4FYN4,66.0
1756764,K7QZJ9,65.0
1756765,G2MUL2,65.0
1756766,B0KAH8,65.0
1756767,D3T547,65.0
1756768,E0RTA0,65.0
1756769,G0GB27,65.0
1756770,F8ANS6,65.0
1756771,Q3AER0,65.0
1756772,E4QE09,65.0
1756773,W9EC35,63.0
1756774,E8USW3,63.0
1756775,M8CZB4,62.0
1756776,O27498,62.0
1756777,D3P8T4,62.0
1760726,E1QSX7,90.0
1760727,A8MA91,83.0
1761432,F0QTJ9,88.0
1761433,W0DIJ1,80.0
1761434,D3SLY7,80.0
1761435,O66462,80.0
1761436,Q96YL0,75.0
1761437,F4B3K9,75.0
1761438,Q97WM6,74.0
1761439,D0KMT2,74.0
1761440,E6SMR1,73.0
1761441,H2C395,72.0
1761442,Q72HN5,71.0
1761443,P83819,71.0
1761444,Q5SHC7,71.0
1761445,H9ZTV2,71.0
1761446,F6DFF6,71.0
1761447,C3MZU9,71.0
1761448,C4KJC1,71.0
1761449,C3MTL3,71.0
1761450,F0NIT7,71.0
1761451,F0NFE9,71.0
1761452,C3N7T1,71.0
1761453,M9UAD8,71.0
1761454,C3NJ37,71.0
1761455,D2PDS3,71.0
1761456,Q4J6J6,71.0
1761457,M1IUD1,71.0
1761458,M1JFT8,71.0
1761459,V9SB21,71.0
1761460,H7GIE3,70.0
1761461,B9L1Y8,70.0
1761462,F2NM55,70.0
1761463,D3DJ88,70.0
1761464,B7A516,69.0
1761465,C1DXJ4,68.0
1761466,G2SF00,68.0
1761467,Q4QSA8,68.0
1761468,D0MI32,68.0
1761469,A4YEM3,67.0
1761470,F4FYM3,66.0
1761471,K7QYE7,65.0
1763079,P27414,71.0
1763329,D9TFH3,74.0
1763330,B9MKT4,73.0
1763331,E4SDD0,70.0
1763332,E4S463,70.0
1763333,E4S464,70.0
1763334,G2SKY9,68.0
1763586,Q9WYR4,75.0
1763918,F7YUH5,73.0
1763919,B9MKT5,73.0
1763920,E4Q6L2,70.0
1763921,D3T420,65.0
1763962,G0EC83,103.0
1763963,Q8ZUA2,98.0
1763964,Q8TWQ8,98.0
1763965,I6V325,96.0
1763966,I6USJ1,96.0
1763967,Q8U1Z8,96.0
1763968,I6U830,96.0
1763969,I6UPU6,96.0
1763970,O58587,95.0
1763971,A1RR71,95.0
1763972,A4WJH2,95.0
1763973,E0SSB2,92.0
1763974,E1QV75,90.0
1763975,Q9UZV8,90.0
1763976,H6Q940,90.0
1763977,G7VG56,90.0
1763978,A3MT43,90.0
1763979,A8ABB1,90.0
1763980,Q9YBW2,90.0
1763981,Q9Y9K2,90.0
1763982,F0QTM2,88.0
1763983,C5A1P2,88.0
1763984,A3DKP7,88.0
1763985,A3DMX4,88.0
1763986,G4RMI7,87.0
1763987,G4RM30,87.0
1763988,G4RN92,87.0
1763989,E8R849,87.0
1763990,E8R7B6,87.0
1763991,D5U336,85.0
1763992,D5U126,85.0
1763993,F2L1S9,85.0
1763994,H3ZMY9,85.0
1763995,H3ZKK8,85.0
1763996,H3ZQB1,85.0
1763997,H3ZQ79,85.0
1763998,F0LJ45,85.0
1763999,F0LMJ2,85.0
1764000,D7DCF6,85.0
1764001,B1YB56,85.0
1764002,F6BEU6,85.0
1764003,D5VSY0,85.0
1764004,C7P5Q0,85.0
1764005,D3RWP4,85.0
1764006,D2REU4,85.0
1764007,U3TFT0,85.0
1764008,U3TEE3,85.0
1764009,I3TEV8,83.0
1764010,I3TEL4,83.0
1764011,B6YXA7,83.0
1764012,W8P3B1,83.0
1764013,A8MAW5,83.0
1764014,B8D4A9,82.0
1764015,C6A4V6,81.0
1764016,C6A3H6,81.0
1764017,C6A508,81.0
1764018,C6A1H1,81.0
1764019,C6A2W1,81.0
1764020,E3GWR5,81.0
1764021,I3XRP1,81.0
1764022,O28953,81.0
1764023,F8C3R7,80.0
1764024,W0DCH9,80.0
1764025,W0DEE9,80.0
1764026,D3SPV3,80.0
1764027,D3SPU4,80.0
1764028,W0I1F4,80.0
1764029,W0I366,80.0
1764030,C9RGR8,80.0
1764031,N6UTG9,80.0
1764032,Q58860,80.0
1764033,O66740,80.0
1764034,O66864,80.0
1764035,D9Q1I2,80.0
1764036,B9KBA2,79.0
1764037,E8T3M3,75.0
1764038,A5IJM9,75.0
1764039,D2C643,75.0
1764040,G4FDS5,75.0
1764041,Q9WZ16,75.0
1764042,Q973D4,75.0
1764043,Q971Y8,75.0
1764044,B8E0J6,75.0
1764045,L0ABD2,75.0
1764046,F2KMV0,75.0
1764047,N0BC60,75.0
1764048,F4B4L5,75.0
1764049,D0KTK6,74.0
1764050,Q97ZT5,74.0
1764051,Q97ZL6,74.0
1764052,D9TIU7,74.0
1764053,E6SHW5,73.0
1764054,F7YW00,73.0
1764055,B9MPL8,73.0
1764056,H2C8D7,72.0
1764057,Q72LE2,71.0
1764058,Q5SL02,71.0
1764059,P83826,71.0
1764060,P83823,71.0
1764061,F6DEG4,71.0
1764062,H9ZT03,71.0
1764063,C3NE62,71.0
1764064,F0NEZ0,71.0
1764065,C3N5J8,71.0
1764066,F0NR51,71.0
1764067,C3MV99,71.0
1764068,D2PK16,71.0
1764069,C4KH63,71.0
1764070,M9U953,71.0
1764071,C3NHK1,71.0
1764072,C3MPX2,71.0
1764073,V9S8E7,71.0
1764074,M1J2F8,71.0
1764075,M1J620,71.0
1764076,V9S6C5,71.0
1764077,M1I462,71.0
1764078,M1J166,71.0
1764079,Q4J8Y7,71.0
1764080,H7GFA5,70.0
1764081,A6LMM2,70.0
1764082,B9L1J2,70.0
1764083,B9L1Z4,70.0
1764084,F8AAL2,70.0
1764085,I8QYH5,70.0
1764086,C0QTN7,70.0
1764087,C0QTK4,70.0
1764088,F2NPE9,70.0
1764089,D3DJ16,70.0
1764090,B5YEX3,70.0
1764091,F0S0F4,70.0
1764092,E4Q4F1,70.0
1764093,E4SGE0,70.0
1764094,E4SA81,70.0
1764095,C9RBT9,70.0
1764096,B5I9S6,70.0
1764097,B5IBS9,70.0
1764098,B7A6R7,69.0
1764099,Q8R710,69.0
1764100,B7R662,69.0
1764101,U5CJF8,69.0
1764102,B7IDM6,68.0
1764103,K2PCT0,68.0
1764104,C1DWZ0,68.0
1764105,C1DTP1,68.0
1764106,D0MI45,68.0
1764107,G2SF13,68.0
1764108,H1KZA8,68.0
1764109,A4XIT9,68.0
1764110,C4FJI3,67.0
1764111,C4FIX0,67.0
1764112,A4YGK6,67.0
1764113,A4YHF1,67.0
1764114,E8PMV5,66.0
1764115,F4G0L7,66.0
1764116,K7R0P1,65.0
1764117,G2MUA4,65.0
1764118,B0KBD5,65.0
1764119,D3T687,65.0
1764120,E0RTX4,65.0
1764121,F8AMZ5,65.0
1764122,H2J863,65.0
1764123,C5CHS7,65.0
1764124,Q3AAV4,65.0
1764125,I0GIS5,65.0
1764126,I0GJT6,65.0
1764127,E4QE92,65.0
1764128,W9EER1,63.0
1764129,E8UTP4,63.0
1764130,M8CYZ9,62.0
1764131,O26354,62.0
1764132,D3PAH9,62.0
1767040,O58368,95.0
1767041,C5A2G0,88.0
1767042,C5A6K8,88.0
1767043,C5A1U8,88.0
1767044,F6BCR8,85.0
1767045,C6A0Q4,81.0
1767046,C0QR57,70.0
1767047,C1DT79,68.0
1767048,H1KZF9,68.0
1767049,C4FKI0,67.0
1767050,F8AMF0,65.0
1767224,Q8TUZ9,98.0
1767225,F6BDI3,85.0
1767226,D5VS81,85.0
1767227,C7P7R4,85.0
1767228,D3S2M0,85.0
1767229,E3GXG6,81.0
1767230,O28087,81.0
1767231,C9RHS3,80.0
1767232,N6V0J1,80.0
1767233,Q58499,80.0
1767234,F2KQ15,75.0
1767235,N0BEP7,75.0
1767236,H1KW97,68.0
1767237,F8AN72,65.0
1767238,O26244,62.0
1767315,B9K9D4,79.0
1767316,D2C4K7,75.0
1767317,Q9X0R7,75.0
1767318,G4FEG1,75.0
1767319,B8E059,75.0
1767320,D9TKK8,74.0
1767321,E6SMC0,73.0
1767322,B9MRV5,73.0
1767323,Q72HP3,71.0
1767324,Q5SHD6,71.0
1767325,F6DF79,71.0
1767326,H9ZTU4,71.0
1767327,H7GID8,70.0
1767328,A6LKE0,70.0
1767329,I8R5I5,70.0
1767330,A7HN41,70.0
1767331,B5YDH1,70.0
1767332,E4Q1C9,70.0
1767333,G2PTF8,70.0
1767334,E4SBX5,70.0
1767335,E4S7R1,70.0
1767336,B7A8Z3,69.0
1767337,Q8RBB6,69.0
1767338,U5CJA2,69.0
1767339,K2PJF9,68.0
1767340,K2Q8C3,68.0
1767341,B7ICS6,68.0
1767342,D0MG34,68.0
1767343,G2SL38,68.0
1767344,A4XKM4,68.0
1767345,E8PK02,66.0
1767346,K7R0R9,65.0
1767347,G2MR11,65.0
1767348,B0KAD1,65.0
1767349,D3T838,65.0
1767350,G0GD80,65.0
1767351,A8F3Z7,65.0
1767352,H2J5L4,65.0
1767353,C5CDV5,65.0
1767354,H9U9Q5,65.0
1767355,Q3AEV6,65.0
1767356,I0GLK6,65.0
1767357,E4QAV6,65.0
1767358,W9ED44,63.0
1767359,E8UUD1,63.0
1767360,M8DQ60,62.0
1768840,G0EHA3,103.0
1768841,Q8ZW80,98.0
1768842,Q8U0A8,96.0
1768843,I6TZH7,96.0
1768844,A1RVE1,95.0
1768845,A4WMP0,95.0
1768846,E0SS73,92.0
1768847,E1QT36,90.0
1768848,Q9V1H9,90.0
1768849,H6QC11,90.0
1768850,A3MUK4,90.0
1768851,A8A8F0,90.0
1768852,Q9YEJ9,90.0
1768853,C5A787,88.0
1768854,G4RLC8,87.0
1768855,F2L3H6,85.0
1768856,H3ZMR2,85.0
1768857,F0LJD2,85.0
1768858,B1YD64,85.0
1768859,U3TCZ6,85.0
1768860,A8MCY5,83.0
1768861,F8C417,80.0
1768862,W0I648,80.0
1768863,Q96Y96,75.0
1768864,B8E259,75.0
1768865,F4B3R1,75.0
1768866,Q980I9,74.0
1768867,D0KRZ7,74.0
1768868,D9TKG7,74.0
1768869,B9MRZ6,73.0
1768870,H2C9J9,72.0
1768871,Q72IW1,71.0
1768872,Q5SII3,71.0
1768873,H9ZQF7,71.0
1768874,F6DIH0,71.0
1768875,P83703,71.0
1768876,D2PDD9,71.0
1768877,F0NRH0,71.0
1768878,C3MXK8,71.0
1768879,M9UAM2,71.0
1768880,C3MZF4,71.0
1768881,C3NG00,71.0
1768882,C3N7H6,71.0
1768883,C3MRB9,71.0
1768884,C4KIN4,71.0
1768885,Q4JC76,71.0
1768886,M1IV05,71.0
1768887,M1IMI4,71.0
1768888,F8AD96,70.0
1768889,I9AH83,70.0
1768890,F2NQR6,70.0
1768891,B5YE18,70.0
1768892,E4Q1H0,70.0
1768893,G2PTS2,70.0
1768894,E4S871,70.0
1768895,C9RC29,70.0
1768896,B7A5N3,69.0
1768897,Q8RB14,69.0
1768898,U5CGR0,69.0
1768899,G2SKH4,68.0
1768900,A4XKR3,68.0
1768901,D9S0X6,67.0
1768902,A4YHW3,67.0
1768903,G2MSD7,65.0
1768904,B0K924,65.0
1768905,D3T8G0,65.0
1768906,G0GB86,65.0
1768907,E0RN53,65.0
1768908,E4QAR5,65.0
1768909,W9E8Y9,63.0
1768910,E8URY8,63.0
1768911,M8DDQ8,62.0
1768912,D3PBH1,62.0
1772268,G0EH26,103.0
1772269,Q8ZW90,98.0
1772270,Q8TXN1,98.0
1772271,Q8U099,96.0
1772272,I6V1M5,96.0
1772273,A1RVD1,95.0
1772274,A4WMP8,95.0
1772275,E0SS75,92.0
1772276,E1QT32,90.0
1772277,Q9V1H0,90.0
1772278,H6QC03,90.0
1772279,G7VEL3,90.0
1772280,A3MUI8,90.0
1772281,A8A9W1,90.0
1772282,Q9YEL4,90.0
1772283,F0QT50,88.0
1772284,C5A782,88.0
1772285,G4RLC3,87.0
1772286,F2L3I2,85.0
1772287,H3ZMQ9,85.0
1772288,F0LJD7,85.0
1772289,B1YD56,85.0
1772290,F6BB62,85.0
1772291,D5VS37,85.0
1772292,C7P611,85.0
1772293,D3RZX6,85.0
1772294,D2RGV8,85.0
1772295,U3TCZ1,85.0
1772296,B6YX14,83.0
1772297,A8MC69,83.0
1772298,E3GZA0,81.0
1772299,O29587,81.0
1772300,F8C533,80.0
1772301,W0DG83,80.0
1772302,D3SNJ2,80.0
1772303,W0I654,80.0
1772304,C9RFD7,80.0
1772305,N6VSV1,80.0
1772306,Q58575,80.0
1772307,O66493,80.0
1772308,D9Q242,80.0
1772309,B9KBV3,79.0
1772310,E8T4P6,75.0
1772311,A5IK71,75.0
1772312,D2C7Y5,75.0
1772313,Q9WYI2,75.0
1772314,G4FHQ9,75.0
1772315,Q96Y94,75.0
1772316,B8E258,75.0
1772317,L0A8Z8,75.0
1772318,F2KNM1,75.0
1772319,N0BCX7,75.0
1772320,F4B3Q9,75.0
1772321,Q980I7,74.0
1772322,D0KRZ9,74.0
1772323,D9TKN8,74.0
1772324,E6SM13,73.0
1772325,F7YWZ0,73.0
1772326,B9MRS5,73.0
1772327,H2C9J7,72.0
1772328,Q72IW3,71.0
1772329,Q5SII5,71.0
1772330,Q72KC8,71.0
1772331,F6DIG8,71.0
1772332,H9ZQF9,71.0
1772333,C3MZF2,71.0
1772334,C4KIN2,71.0
1772335,C3MRB7,71.0
1772336,C3MXK6,71.0
1772337,C3NG02,71.0
1772338,C3N7H4,71.0
1772339,M9UEU4,71.0
1772340,F0NRG8,71.0
1772341,D2PDD7,71.0
1772342,F0NIG8,71.0
1772343,Q4JC74,71.0
1772344,V9S6I4,71.0
1772345,M1IYW5,71.0
1772346,M1IS24,71.0
1772347,H7GH41,70.0
1772348,B9KXP7,70.0
1772349,F8A8V2,70.0
1772350,I9KU46,70.0
1772351,C0QTH3,70.0
1772352,F2NQR4,70.0
1772353,D3DFS9,70.0
1772354,B5YE17,70.0
1772355,F0S166,70.0
1772356,E4Q174,70.0
1772357,G2PTC8,70.0
1772358,E4SC43,70.0
1772359,E4S7N0,70.0
1772360,C9RC27,70.0
1772361,B7A5N5,69.0
1772362,Q8R9A6,69.0
1772363,U5CR13,69.0
1772364,C1DVI9,68.0
1772365,D0MJS4,68.0
1772366,G2SHW0,68.0
1772367,H1KX63,68.0
1772368,A4XKJ4,68.0
1772369,D9S0X5,67.0
1772370,C4FLA5,67.0
1772371,A4YHW1,67.0
1772372,E8PNE1,66.0
1772373,F4FZT9,66.0
1772374,K7QVV4,65.0
1772375,G2MTP3,65.0
1772376,B0K8B2,65.0
1772377,D3T3H6,65.0
1772378,E0RQP8,65.0
1772379,G0GA54,65.0
1772380,F8ANX2,65.0
1772381,H2J484,65.0
1772382,Q3AEF4,65.0
1772383,E4QAY6,65.0
1772384,W9EEA2,63.0
1772385,E8UQQ4,63.0
1772386,M8DPX2,62.0
1772387,O26843,62.0
1772388,D3PBX1,62.0
1776581,A2BJH7,99.0
1776582,Q8ZVK6,98.0
1776583,Q8TXW8,98.0
1776584,Q8U2D5,96.0
1776585,I6UQ83,96.0
1776586,I6U6W1,96.0
1776587,Q8U1H8,96.0
1776588,Q8U437,96.0
1776589,O58954,95.0
1776590,O59167,95.0
1776591,F8AIL3,93.0
1776592,F8AGQ3,93.0
1776593,E0SQK5,92.0
1776594,E1QPZ2,90.0
1776595,Q9UZY0,90.0
1776596,Q9V0W6,90.0
1776597,H6QD72,90.0
1776598,H6Q6K7,90.0
1776599,Q9YE60,90.0
1776600,Q9YFV0,90.0
1776601,C5A7E3,88.0
1776602,C5A6B7,88.0
1776603,G4RPN9,87.0
1776604,E8R967,87.0
1776605,D5U2C3,85.0
1776606,H3ZQS2,85.0
1776607,H3ZNR2,85.0
1776608,F0LJF3,85.0
1776609,F0LN25,85.0
1776610,D7D8T1,85.0
1776611,B1YA77,85.0
1776612,B1Y996,85.0
1776613,F6BA74,85.0
1776614,F6BEL8,85.0
1776615,D5VTB8,85.0
1776616,D5VR06,85.0
1776617,C7P673,85.0
1776618,C7P8I0,85.0
1776619,D3S0V9,85.0
1776620,D3RZL6,85.0
1776621,D2RHB7,85.0
1776622,D2RGI4,85.0
1776623,U3TC20,85.0
1776624,B6YWM1,83.0
1776625,B6YTI7,83.0
1776626,W8PKR9,83.0
1776627,W8NRU5,83.0
1776628,A8MD22,83.0
1776629,A8MBH1,83.0
1776630,C5ZZX2,81.0
1776631,C6A0Y2,81.0
1776632,E3GYM9,81.0
1776633,E3GWY5,81.0
1776634,O29876,81.0
1776635,O28581,81.0
1776636,O29675,81.0
1776637,F8C4P9,80.0
1776638,W0DIN7,80.0
1776639,W0DH48,80.0
1776640,W0DFE7,80.0
1776641,D3SM53,80.0
1776642,D3SP05,80.0
1776643,D3SQ67,80.0
1776644,W0I3G7,80.0
1776645,W0I1L0,80.0
1776646,I3ZS59,80.0
1776647,I3ZVY6,80.0
1776648,C9RHI5,80.0
1776649,C9RFY9,80.0
1776650,N6V3B2,80.0
1776651,Q58030,80.0
1776652,Q58134,80.0
1776653,I0A2H7,80.0
1776654,O66612,80.0
1776655,O66786,80.0
1776656,O66636,80.0
1776657,B9K7J6,79.0
1776658,B9KBS6,79.0
1776659,E8T2U6,75.0
1776660,A5ILP7,75.0
1776661,A5IK50,75.0
1776662,D2C808,75.0
1776663,D2C5M9,75.0
1776664,Q9X2E1,75.0
1776665,Q9WYK0,75.0
1776666,G4FHS8,75.0
1776667,G4FGK8,75.0
1776668,Q972A8,75.0
1776669,F9VNS0,75.0
1776670,F9VP50,75.0
1776671,F9VP97,75.0
1776672,B8E1K6,75.0
1776673,B8DZN5,75.0
1776674,F2KQ12,75.0
1776675,F2KRP6,75.0
1776676,N0BMU2,75.0
1776677,N0BJJ7,75.0
1776678,F4B4B5,75.0
1776679,Q97ZK2,74.0
1776680,D0KTM8,74.0
1776681,Q97VX0,74.0
1776682,D0KUT6,74.0
1776683,Q7LXY0,74.0
1776684,D9TK53,74.0
1776685,F7YXQ1,73.0
1776686,F7YVH7,73.0
1776687,B9MJQ8,73.0
1776688,H2C8B5,72.0
1776689,Q5SM31,71.0
1776690,F6DD77,71.0
1776691,H9ZTM2,71.0
1776692,Q72GF6,71.0
1776693,C3N5H5,71.0
1776694,C4KH41,71.0
1776695,C3MPU9,71.0
1776696,C3MUW1,71.0
1776697,C3NHM4,71.0
1776698,C3NE39,71.0
1776699,C3NF12,71.0
1776700,C3MKT3,71.0
1776701,C3MYW7,71.0
1776702,C3N8F7,71.0
1776703,C3MJ75,71.0
1776704,F0NEW7,71.0
1776705,C3MJH7,71.0
1776706,F0NR28,71.0
1776707,C4KJL7,71.0
1776708,C3N015,71.0
1776709,D2PJZ4,71.0
1776710,C4KJ56,71.0
1776711,C3MTV9,71.0
1776712,C3N0G9,71.0
1776713,Q4J929,71.0
1776714,V9S9I2,71.0
1776715,Q4J8R2,71.0
1776716,M1IYK7,71.0
1776717,M1I5B1,71.0
1776718,H7GE62,70.0
1776719,A6LK54,70.0
1776720,A6LNZ5,70.0
1776721,F8AD93,70.0
1776722,I8R4W9,70.0
1776723,C0QU82,70.0
1776724,C0QRS8,70.0
1776725,C0QUN1,70.0
1776726,F2NPS3,70.0
1776727,D3DHA2,70.0
1776728,D3DF99,70.0
1776729,A7HK31,70.0
1776730,A7HL77,70.0
1776731,B5YBX1,70.0
1776732,B5YCZ3,70.0
1776733,F0S2D2,70.0
1776734,F0S2J2,70.0
1776735,E4Q1S1,70.0
1776736,G2PU98,70.0
1776737,E4SBI0,70.0
1776738,E4S8V8,70.0
1776739,C9RBB9,70.0
1776740,B5IE81,70.0
1776741,B5IDU6,70.0
1776742,D3TCK0,70.0
1776743,B7A6W2,69.0
1776744,U5CJU6,69.0
1776745,Q8R957,69.0
1776746,B7IG62,68.0
1776747,K2PRQ2,68.0
1776748,K2PEZ9,68.0
1776749,B7IEQ0,68.0
1776750,C1DVJ8,68.0
1776751,C1DU03,68.0
1776752,C1DTV0,68.0
1776753,G2SGL1,68.0
1776754,D0MIM5,68.0
1776755,G2SHV9,68.0
1776756,D0MJR3,68.0
1776757,H1L079,68.0
1776758,H1KWZ8,68.0
1776759,A4XL15,68.0
1776760,D9RY35,67.0
1776761,C4FJF5,67.0
1776762,C4FKW3,67.0
1776763,C4FKS6,67.0
1776764,C4FK65,67.0
1776765,A4YHC9,67.0
1776766,A4YIJ7,67.0
1776767,A4YGN9,67.0
1776768,E8PN78,66.0
1776769,K7R761,65.0
1776770,G2MVG9,65.0
1776771,B0K871,65.0
1776772,D3T3L3,65.0
1776773,D3T7C3,65.0
1776774,G0GF22,65.0
1776775,E0RQT9,65.0
1776776,A8F598,65.0
1776777,F8AMF3,65.0
1776778,F8AMX6,65.0
1776779,H2J7V7,65.0
1776780,C5CIP6,65.0
1776781,H9UA06,65.0
1776782,H9UC76,65.0
1776783,Q3AD17,65.0
1776784,I0GKX8,65.0
1776785,E4Q9L6,65.0
1776786,W9E9J0,63.0
1776787,E8UQL4,63.0
1776788,M8CXH7,62.0
1776789,M8CVV6,62.0
1776790,O27397,62.0
1776791,O26858,62.0
1776792,D3PCH1,62.0
1776793,D3P8Q7,62.0
1776794,D3P9C9,62.0
1781581,B9L396,70.0
1782419,R4NQ71,75.0
1782420,B9KZJ9,70.0
1782421,U5CQB3,69.0
1782422,K2PDC0,68.0
1782423,E0RPF1,65.0
1783996,A1RVR5,95.0
1783997,A4WKS4,95.0
1783998,E1QQF9,90.0
1783999,E1QUL7,90.0
1784000,H6Q860,90.0
1784001,A3MSW9,90.0
1784002,Q9YDJ7,90.0
1784003,G4RM88,87.0
1784004,G4RNY4,87.0
1784005,U3TDL4,85.0
1784006,A8MDY4,83.0
1784007,Q980D6,74.0
1784008,E6SHF7,73.0
1784009,C3MR49,71.0
1784010,C3MJW9,71.0
1784011,Q4J6D1,71.0
1784012,H7GG12,70.0
1784013,D9S1G7,67.0
1784014,A4YHQ2,67.0
1784015,A4YD66,67.0
1784016,D3P8P8,62.0
1784726,H9UAY3,65.0
1784980,G2SIQ7,68.0
1785006,F7YWF8,73.0
1785007,F7YXG3,73.0
1785008,F6DFT3,71.0
